fecha,magnitudVibracion,corriente,tiempo,operador,estadoMaquina
25/11/2025,1.51,2.62,49.05,Ing Ricardo,En reposo
25/11/2025,1.56,2.41,49.55,Ing Ricardo,En reposo
25/11/2025,1.57,2.3,50.17,Ing Ricardo,En reposo
25/11/2025,1.61,2.26,50.58,Ing Ricardo,En reposo
25/11/2025,1.57,2.28,51.19,Ing Ricardo,En reposo
25/11/2025,1.57,2.31,51.60,Ing Ricardo,En reposo
25/11/2025,1.55,2.34,52.12,Ing Ricardo,En reposo
25/11/2025,1.61,2.37,52.63,Ing Ricardo,En reposo
25/11/2025,1.62,2.39,53.45,Ing Ricardo,En reposo
25/11/2025,1.59,2.41,53.51,Ing Ricardo,En reposo
25/11/2025,1.57,2.43,54.06,Ing Ricardo,En reposo
25/11/2025,1.53,2.44,54.57,Ing Ricardo,En reposo
25/11/2025,1.57,2.45,55.19,Ing Ricardo,En reposo
25/11/2025,1.58,2.48,56.01,Ing Ricardo,En reposo
25/11/2025,1.63,2.51,56.52,Ing Ricardo,En reposo
25/11/2025,1.53,2.53,57.03,Ing Ricardo,En reposo
25/11/2025,1.66,2.56,57.65,Ing Ricardo,En reposo
25/11/2025,1.63,2.34,58.05,Ing Ricardo,En reposo
25/11/2025,1.63,2.17,58.57,Ing Ricardo,En reposo
25/11/2025,1.57,2,59.08,Ing Ricardo,En reposo
25/11/2025,1.55,1.79,59.60,Ing Ricardo,En reposo
25/11/2025,1.57,1.63,60.11,Ing Ricardo,En reposo
25/11/2025,1.59,1.52,60.62,Ing Ricardo,En reposo
25/11/2025,1.59,1.42,61.33,Ing Ricardo,En reposo
25/11/2025,1.55,1.34,61.75,Ing Ricardo,En reposo
25/11/2025,1.56,1.29,62.26,Ing Ricardo,En reposo
25/11/2025,1.59,1.25,62.56,Ing Ricardo,En reposo
25/11/2025,1.64,1.23,63.08,Ing Ricardo,En reposo
25/11/2025,1.57,1.21,63.79,Ing Ricardo,En reposo
25/11/2025,1.58,1.28,64.20,Ing Ricardo,En reposo
25/11/2025,1.58,1.31,64.61,Ing Ricardo,En reposo
25/11/2025,1.48,1.34,65.12,Ing Ricardo,En reposo
25/11/2025,1.63,1.36,65.69,Ing Ricardo,En reposo
25/11/2025,1.58,1.38,66.25,Ing Ricardo,En reposo
25/11/2025,1.63,1.38,66.66,Ing Ricardo,En reposo
25/11/2025,1.54,1.39,67.17,Ing Ricardo,En reposo
25/11/2025,1.65,1.42,67.99,Ing Ricardo,En reposo
25/11/2025,1.67,1.46,68.30,Ing Ricardo,En reposo
25/11/2025,1.63,1.48,68.61,Ing Ricardo,En reposo
25/11/2025,1.57,1.48,69.02,Ing Ricardo,En reposo
25/11/2025,1.6,1.47,69.52,Ing Ricardo,En reposo
25/11/2025,1.63,1.47,70.24,Ing Ricardo,En reposo
25/11/2025,1.62,1.45,70.86,Ing Ricardo,En reposo
25/11/2025,1.6,1.42,71.26,Ing Ricardo,En reposo
25/11/2025,1.57,1.4,71.78,Ing Ricardo,En reposo
25/11/2025,1.63,1.39,72.29,Ing Ricardo,En reposo
25/11/2025,1.66,1.41,72.70,Ing Ricardo,En reposo
25/11/2025,1.63,1.41,73.21,Ing Ricardo,En reposo
25/11/2025,1.6,1.47,73.72,Ing Ricardo,En reposo
25/11/2025,1.54,1.46,74.44,Ing Ricardo,En reposo
25/11/2025,1.6,1.47,74.75,Ing Ricardo,En reposo
25/11/2025,1.53,1.48,75.07,Ing Ricardo,En reposo
25/11/2025,1.57,1.49,75.78,Ing Ricardo,En reposo
25/11/2025,1.5,1.49,76.87,Ing Ricardo,En reposo
25/11/2025,1.65,1.48,76.89,Ing Ricardo,En reposo
25/11/2025,1.64,1.44,77.41,Ing Ricardo,En reposo
25/11/2025,1.54,1.4,78.04,Ing Ricardo,En reposo
25/11/2025,1.44,1.37,78.55,Ing Ricardo,En reposo
25/11/2025,1.47,1.35,79.18,Ing Ricardo,En reposo
25/11/2025,1.56,1.44,79.98,Ing Ricardo,En reposo
25/11/2025,1.61,1.47,80.30,Ing Ricardo,En reposo
25/11/2025,1.59,1.57,81.16,Ing Ricardo,En reposo
25/11/2025,1.59,1.75,82.23,Ing Ricardo,En reposo
25/11/2025,1.57,1.88,82.63,Ing Ricardo,En reposo
25/11/2025,1.6,1.97,83.35,Ing Ricardo,En reposo
25/11/2025,1.61,2.03,84.38,Ing Ricardo,En reposo
25/11/2025,1.6,2.06,84.58,Ing Ricardo,En reposo
25/11/2025,1.57,2.05,85.09,Ing Ricardo,En reposo
25/11/2025,1.57,2.06,86.22,Ing Ricardo,En reposo
25/11/2025,1.63,2.08,86.73,Ing Ricardo,En reposo
25/11/2025,1.6,2.1,87.14,Ing Ricardo,En reposo
25/11/2025,1.59,2.12,87.55,Ing Ricardo,En reposo
25/11/2025,1.59,2.14,88.26,Ing Ricardo,En reposo
25/11/2025,1.6,2.16,88.88,Ing Ricardo,En reposo
25/11/2025,1.57,2.17,89.49,Ing Ricardo,En reposo
25/11/2025,1.57,2.18,89.90,Ing Ricardo,En reposo
