fecha,magnitudVibracion,corriente,tiempo,operador,estadoMaquina
25/11/2025,1.59,3.34,49.03,Ing Ricardo,En reposo
25/11/2025,1.67,3.37,49.55,Ing Ricardo,En reposo
25/11/2025,1.6,3.44,50.16,Ing Ricardo,En reposo
25/11/2025,1.6,3.54,50.68,Ing Ricardo,En reposo
25/11/2025,1.52,3.66,51.08,Ing Ricardo,En reposo
25/11/2025,1.57,3.77,51.50,Ing Ricardo,En reposo
25/11/2025,1.57,3.84,52.00,Ing Ricardo,En reposo
25/11/2025,1.53,3.94,52.72,Ing Ricardo,En reposo
25/11/2025,1.61,4.05,53.13,Ing Ricardo,En reposo
25/11/2025,1.6,4.14,53.44,Ing Ricardo,En reposo
25/11/2025,1.56,4.19,53.92,Ing Ricardo,En reposo
25/11/2025,1.56,4.15,54.46,Ing Ricardo,En reposo
25/11/2025,1.54,4.12,54.97,Ing Ricardo,En reposo
25/11/2025,1.68,4.13,55.75,Ing Ricardo,En reposo
25/11/2025,1.67,4.16,56.51,Ing Ricardo,En reposo
25/11/2025,1.63,4.01,57.02,Ing Ricardo,En reposo
25/11/2025,1.6,3.74,57.03,Ing Ricardo,En reposo
25/11/2025,1.56,3.43,57.54,Ing Ricardo,En reposo
25/11/2025,1.55,3.21,57.94,Ing Ricardo,En reposo
25/11/2025,1.55,3.02,58.46,Ing Ricardo,En reposo
25/11/2025,1.58,2.72,58.97,Ing Ricardo,En reposo
25/11/2025,1.66,2.13,59.48,Ing Ricardo,En reposo
25/11/2025,1.6,1.81,60.20,Ing Ricardo,En reposo
25/11/2025,1.64,1.58,60.57,Ing Ricardo,En reposo
25/11/2025,1.56,1.42,61.02,Ing Ricardo,En reposo
25/11/2025,1.47,1.3,61.63,Ing Ricardo,En reposo
25/11/2025,1.65,1.23,62.25,Ing Ricardo,En reposo
25/11/2025,1.64,1.16,62.72,Ing Ricardo,En reposo
25/11/2025,1.65,1.11,63.06,Ing Ricardo,En reposo
25/11/2025,1.6,1.07,63.68,Ing Ricardo,En reposo
25/11/2025,1.55,1.05,64.09,Ing Ricardo,En reposo
25/11/2025,1.52,1.03,64.70,Ing Ricardo,En reposo
25/11/2025,1.6,1.01,65.01,Ing Ricardo,En reposo
25/11/2025,1.6,0.97,65.52,Ing Ricardo,En reposo
25/11/2025,1.67,1,65.93,Ing Ricardo,En reposo
25/11/2025,1.62,1.02,66.55,Ing Ricardo,En reposo
25/11/2025,1.56,1.04,67.06,Ing Ricardo,En reposo
25/11/2025,1.57,1.06,67.43,Ing Ricardo,En reposo
25/11/2025,1.53,1.08,67.98,Ing Ricardo,En reposo
25/11/2025,1.62,1.09,68.49,Ing Ricardo,En reposo
25/11/2025,1.58,1.1,69.11,Ing Ricardo,En reposo
25/11/2025,1.67,1.11,69.62,Ing Ricardo,En reposo
25/11/2025,1.72,1.06,70.03,Ing Ricardo,En reposo
25/11/2025,1.67,1.03,70.84,Ing Ricardo,En reposo
25/11/2025,1.64,1.01,71.05,Ing Ricardo,En reposo
25/11/2025,1.68,0.99,71.57,Ing Ricardo,En reposo
25/11/2025,1.65,0.97,71.97,Ing Ricardo,En reposo
25/11/2025,1.59,0.96,73.20,Ing Ricardo,En reposo
25/11/2025,1.56,0.97,73.23,Ing Ricardo,En reposo
25/11/2025,1.57,0.98,73.61,Ing Ricardo,En reposo
25/11/2025,1.57,0.99,74.23,Ing Ricardo,En reposo
25/11/2025,1.58,1,74.74,Ing Ricardo,En reposo
25/11/2025,1.57,1.01,75.05,Ing Ricardo,En reposo
25/11/2025,1.59,1.01,75.66,Ing Ricardo,En reposo
25/11/2025,1.58,0.93,76.07,Ing Ricardo,En reposo
25/11/2025,1.6,0.87,76.48,Ing Ricardo,En reposo
25/11/2025,1.6,0.83,76.99,Ing Ricardo,En reposo
25/11/2025,1.56,0.79,77.50,Ing Ricardo,En reposo
25/11/2025,1.54,0.74,78.14,Ing Ricardo,En reposo
25/11/2025,1.61,0.71,78.42,Ing Ricardo,En reposo
25/11/2025,1.57,0.69,79.04,Ing Ricardo,En reposo
25/11/2025,1.57,0.68,79.45,Ing Ricardo,En reposo
25/11/2025,1.57,0.67,79.94,Ing Ricardo,En reposo
25/11/2025,1.57,0.65,80.42,Ing Ricardo,En reposo
25/11/2025,1.58,0.62,80.91,Ing Ricardo,En reposo
25/11/2025,1.56,0.64,81.42,Ing Ricardo,En reposo
