fecha,magnitudVibracion,corriente,tiempo,operador,estadoMaquina
25/11/2025,1.52,4.2,50.48,Ing Ricardo,En reposo
25/11/2025,1.55,4.23,50.99,Ing Ricardo,En reposo
25/11/2025,1.69,4.24,51.50,Ing Ricardo,En reposo
25/11/2025,1.66,4.25,52.02,Ing Ricardo,En reposo
25/11/2025,1.66,4.19,52.63,Ing Ricardo,En reposo
25/11/2025,1.66,4.05,53.04,Ing Ricardo,En reposo
25/11/2025,1.51,3.62,53.45,Ing Ricardo,En reposo
25/11/2025,1.59,3.08,53.86,Ing Ricardo,En reposo
25/11/2025,1.51,2.76,54.46,Ing Ricardo,En reposo
25/11/2025,1.68,2.56,54.98,Ing Ricardo,En reposo
25/11/2025,1.59,2.44,55.49,Ing Ricardo,En uso
25/11/2025,1.57,2.39,55.91,Ing Ricardo,En uso
25/11/2025,1.56,2.36,56.31,Ing Ricardo,En uso
25/11/2025,1.58,2.37,57.44,Ing Ricardo,En uso
25/11/2025,1.68,2.39,57.47,Ing Ricardo,En reposo
25/11/2025,1.58,2.41,57.87,Ing Ricardo,En reposo
25/11/2025,1.6,2.43,58.47,Ing Ricardo,En reposo
25/11/2025,1.62,2.45,58.88,Ing Ricardo,En reposo
25/11/2025,1.58,2.49,59.38,Ing Ricardo,En reposo
25/11/2025,1.59,2.52,59.81,Ing Ricardo,En reposo
25/11/2025,1.66,2.56,60.32,Ing Ricardo,En reposo
25/11/2025,1.6,2.58,60.83,Ing Ricardo,En reposo
25/11/2025,1.59,2.6,61.55,Ing Ricardo,En reposo
25/11/2025,1.51,2.61,62.05,Ing Ricardo,En reposo
25/11/2025,1.59,2.56,62.66,Ing Ricardo,En reposo
25/11/2025,1.58,2.4,63.07,Ing Ricardo,En reposo
25/11/2025,1.6,2.1,63.48,Ing Ricardo,En reposo
25/11/2025,1.68,1.69,63.82,Ing Ricardo,En reposo
25/11/2025,1.46,1.4,64.61,Ing Ricardo,En reposo
25/11/2025,1.53,1.2,64.92,Ing Ricardo,En reposo
25/11/2025,1.64,1.06,65.74,Ing Ricardo,En reposo
25/11/2025,1.65,0.96,65.94,Ing Ricardo,En reposo
25/11/2025,1.59,1.46,66.36,Ing Ricardo,En reposo
25/11/2025,1.51,2.08,66.86,Ing Ricardo,En reposo
25/11/2025,1.59,2.66,67.48,Ing Ricardo,En reposo
25/11/2025,1.61,3.13,67.88,Ing Ricardo,En reposo
25/11/2025,1.69,3.47,68.60,Ing Ricardo,En reposo
25/11/2025,1.65,3.72,68.97,Ing Ricardo,En uso
25/11/2025,1.6,3.93,69.83,Ing Ricardo,En uso
25/11/2025,1.56,4.08,70.75,Ing Ricardo,En reposo
25/11/2025,1.56,4.28,70.77,Ing Ricardo,En reposo
25/11/2025,1.54,4.36,71.28,Ing Ricardo,En reposo
25/11/2025,1.63,4.42,71.88,Ing Ricardo,En reposo
25/11/2025,1.58,4.48,72.28,Ing Ricardo,En reposo
25/11/2025,1.53,4.53,72.71,Ing Ricardo,En reposo
25/11/2025,1.57,4.57,73.22,Ing Ricardo,En reposo
25/11/2025,1.5,4.6,73.95,Ing Ricardo,En reposo
25/11/2025,1.5,4.69,74.34,Ing Ricardo,En reposo
25/11/2025,1.6,4.84,74.85,Ing Ricardo,En reposo
25/11/2025,1.5,4.98,75.46,Ing Ricardo,En reposo
25/11/2025,1.52,5.08,75.97,Ing Ricardo,En reposo
25/11/2025,1.55,4.94,76.39,Ing Ricardo,En reposo
25/11/2025,1.53,4.59,77.00,Ing Ricardo,En reposo
25/11/2025,1.57,4.09,77.51,Ing Ricardo,En reposo
25/11/2025,1.56,3.46,77.92,Ing Ricardo,En reposo
25/11/2025,1.59,3.03,78.64,Ing Ricardo,En reposo
25/11/2025,1.55,2.73,79.15,Ing Ricardo,En reposo
